Make,Model,Vehicle Class,Transmission,Fuel Type,Engine Size(L),Fuel Consumption Comb (L/100 km),CO2 Emissions(g/km)
23,1470,12,17,1,0.5466666666666666,0.6499999999999999,331.0
24,572,0,19,3,0.12,0.07272727272727275,131.0
24,785,2,21,3,0.21333333333333332,0.08181818181818185,136.0
24,1002,2,17,4,0.3466666666666667,0.29545454545454547,244.0
24,1005,2,23,4,0.3466666666666667,0.1545454545454546,172.0
24,1071,0,15,4,0.21333333333333332,0.25,221.0
24,1073,10,15,4,0.21333333333333332,0.25,221.0
24,1148,2,23,4,0.5466666666666666,0.33636363636363636,264.0
24,1149,12,15,4,0.64,0.5681818181818183,382.0
24,1313,11,15,4,0.14666666666666667,0.25,221.0
24,1314,11,15,4,0.14666666666666667,0.26363636363636367,228.0
24,1317,11,21,3,0.21333333333333332,0.15000000000000002,170.0
24,1496,10,17,4,0.3466666666666667,0.29545454545454547,244.0
24,1497,10,15,4,0.3466666666666667,0.31363636363636366,253.0
24,1498,10,17,4,0.5466666666666666,0.3863636363636364,290.0
25,1244,11,15,3,0.14666666666666667,0.30909090909090914,251.0
25,1244,11,15,3,0.18666666666666665,0.3227272727272727,258.0
25,1246,1,15,3,0.3466666666666667,0.35454545454545455,274.0
25,1246,1,15,3,0.37333333333333335,0.3227272727272727,258.0
25,1248,7,15,3,0.14666666666666667,0.27272727272727276,232.0
25,1251,11,15,3,0.37333333333333335,0.3636363636363637,278.0
25,1252,2,15,3,0.14666666666666667,0.21818181818181825,205.0
25,1253,2,15,3,0.37333333333333335,0.3272727272727273,260.0
25,1254,2,19,3,0.14666666666666667,0.07727272727272727,133.0
25,1300,12,15,3,0.3466666666666667,0.45909090909090905,327.0
25,1302,12,15,3,0.3466666666666667,0.4681818181818182,331.0
26,951,2,17,4,0.28,0.39545454545454556,294.0
26,999,10,15,4,0.5066666666666667,0.5045454545454546,350.0
26,1442,1,17,4,0.28,0.4045454545454546,299.0
27,607,11,15,3,0.21333333333333332,0.22272727272727277,207.0
27,612,11,15,3,0.37333333333333335,0.39090909090909093,292.0
27,1224,0,15,3,0.21333333333333332,0.14090909090909093,166.0
27,1223,0,25,3,0.21333333333333332,0.1772727272727273,184.0
27,1225,2,15,3,0.14666666666666667,0.13181818181818183,161.0
27,1226,2,25,3,0.14666666666666667,0.13636363636363635,163.0
27,1227,2,15,3,0.21333333333333332,0.14090909090909093,166.0
27,1226,2,25,3,0.21333333333333332,0.18181818181818182,186.0
27,1228,4,14,3,0.21333333333333332,0.25,221.0
27,1268,13,15,4,0.14666666666666667,0.27272727272727276,232.0
28,395,9,16,4,0.14666666666666667,0.21818181818181825,205.0
28,420,0,16,4,0.14666666666666667,0.22272727272727277,207.0
28,432,0,16,4,0.28,0.26363636363636367,228.0
28,435,10,16,4,0.7066666666666667,0.5136363636363637,354.0
28,508,10,16,4,0.14666666666666667,0.18181818181818182,186.0
28,509,10,16,4,0.14666666666666667,0.21363636363636368,202.0
28,511,0,16,4,0.14666666666666667,0.2272727272727273,209.0
28,513,0,16,4,0.28,0.29090909090909095,242.0
28,515,0,16,4,0.5066666666666667,0.3818181818181819,288.0
28,724,2,16,0,0.16000000000000003,0.15000000000000002,200.0
28,731,2,16,4,0.28,0.28636363636363643,239.0
28,734,8,16,4,0.3466666666666667,0.3045454545454546,248.0
28,735,10,16,4,0.3466666666666667,0.26818181818181824,230.0
28,736,10,16,4,0.3466666666666667,0.2772727272727273,235.0
28,742,2,16,4,0.5066666666666667,0.33181818181818185,262.0
28,747,2,16,4,0.6133333333333333,0.41818181818181827,306.0
28,748,8,16,4,0.6133333333333333,0.41818181818181827,306.0
28,941,12,16,4,0.6133333333333333,0.6499999999999999,409.5
28,960,12,16,4,0.28,0.45,322.0
28,962,12,16,4,0.6133333333333333,0.5545454545454547,375.0
28,963,11,16,4,0.14666666666666667,0.2090909090909091,200.0
28,964,8,16,4,0.14666666666666667,0.24090909090909096,216.0
28,974,11,16,4,0.3466666666666667,0.3227272727272727,258.0
28,1258,12,16,4,0.28,0.35909090909090907,276.0
28,1260,12,16,4,0.6133333333333333,0.5227272727272727,359.0
28,1561,2,16,4,0.5066666666666667,0.3045454545454546,248.0
28,1565,0,16,4,0.5066666666666667,0.37272727272727285,283.0
28,1566,1,16,4,0.5066666666666667,0.3818181818181819,288.0
28,1567,2,16,4,0.5066666666666667,0.3681818181818182,281.0
28,1573,1,16,4,0.68,0.490909090909091,343.0
28,1575,0,16,4,0.6133333333333333,0.41363636363636364,304.0
28,1576,1,16,4,0.68,0.5181818181818183,357.0
28,1577,0,16,4,0.68,0.49545454545454554,345.0
28,1658,13,16,4,0.5066666666666667,0.35454545454545455,274.0
28,1659,13,16,4,0.6133333333333333,0.37727272727272737,285.0
28,1662,13,16,4,0.12,0.22272727272727277,207.0
28,1665,13,16,4,0.6133333333333333,0.29545454545454547,244.0
28,1667,13,9,4,0.7066666666666667,0.5227272727272727,359.0
28,1668,13,9,4,0.7066666666666667,0.5227272727272727,359.0
29,531,10,15,4,0.08000000000000002,0.1545454545454546,172.0
29,531,10,25,4,0.08000000000000002,0.13636363636363635,163.0
29,532,10,15,4,0.08000000000000002,0.1545454545454546,172.0
29,532,10,25,4,0.08000000000000002,0.14090909090909093,166.0
29,535,3,15,4,0.09333333333333335,0.1636363636363637,177.0
29,535,3,25,4,0.09333333333333335,0.1545454545454546,172.0
29,536,0,15,4,0.09333333333333335,0.2090909090909091,200.0
29,536,0,25,4,0.09333333333333335,0.1545454545454546,172.0
29,538,13,15,4,0.09333333333333335,0.15909090909090912,175.0
29,539,0,15,4,0.09333333333333335,0.2090909090909091,200.0
29,539,0,25,4,0.09333333333333335,0.1545454545454546,172.0
29,540,13,15,4,0.09333333333333335,0.1636363636363637,177.0
29,540,13,25,4,0.09333333333333335,0.1545454545454546,172.0
29,541,10,15,4,0.14666666666666667,0.18636363636363634,189.0
29,541,10,25,4,0.14666666666666667,0.20454545454545459,198.0
29,542,10,15,4,0.14666666666666667,0.18636363636363634,189.0
29,542,10,25,4,0.14666666666666667,0.20454545454545459,198.0
29,545,3,15,4,0.09333333333333335,0.18181818181818182,186.0
29,545,3,25,4,0.09333333333333335,0.18181818181818182,186.0
29,547,0,15,4,0.09333333333333335,0.22272727272727277,207.0
29,547,0,25,4,0.09333333333333335,0.2090909090909091,200.0
29,548,13,15,4,0.09333333333333335,0.18181818181818182,186.0
29,548,13,25,4,0.09333333333333335,0.18181818181818182,186.0
29,549,0,15,4,0.09333333333333335,0.22272727272727277,207.0
29,549,0,25,4,0.09333333333333335,0.2090909090909091,200.0
29,550,13,15,4,0.09333333333333335,0.18181818181818182,186.0
29,550,13,25,4,0.09333333333333335,0.18181818181818182,186.0
29,1091,10,15,4,0.14666666666666667,0.1954545454545455,193.0
29,1091,10,25,4,0.14666666666666667,0.2318181818181818,212.0
29,1095,3,15,4,0.09333333333333335,0.18181818181818182,186.0
29,1095,3,25,4,0.09333333333333335,0.18181818181818182,186.0
29,1096,0,15,4,0.09333333333333335,0.22272727272727277,207.0
29,1096,0,25,4,0.09333333333333335,0.2090909090909091,200.0
29,1097,13,15,4,0.09333333333333335,0.18181818181818182,186.0
29,1097,13,25,4,0.09333333333333335,0.18181818181818182,186.0
29,1098,0,15,4,0.09333333333333335,0.22272727272727277,207.0
29,1098,0,25,4,0.09333333333333335,0.2090909090909091,200.0
29,1099,13,15,4,0.09333333333333335,0.18181818181818182,186.0
29,1099,13,25,4,0.09333333333333335,0.18181818181818182,186.0
30,1128,0,24,3,0.14666666666666667,0.1954545454545455,193.0
30,1130,0,21,3,0.2,0.24545454545454548,219.0
30,1242,0,19,3,0.04000000000000001,0.08181818181818185,136.0
30,1334,11,15,4,0.28,0.27272727272727276,232.0
30,1524,11,21,3,0.14666666666666667,0.1954545454545455,193.0
30,1525,11,21,3,0.14666666666666667,0.21363636363636368,202.0
30,1525,11,21,3,0.2,0.25,221.0
31,83,13,16,4,0.37333333333333335,0.3181818181818182,255.0
31,83,13,25,4,0.37333333333333335,0.33636363636363636,264.0
31,84,13,16,4,0.37333333333333335,0.33636363636363636,264.0
31,84,13,25,4,0.37333333333333335,0.35000000000000003,271.0
31,277,2,19,3,0.3466666666666667,0.22272727272727277,207.0
31,357,12,2,3,0.6266666666666666,0.5681818181818183,382.0
31,921,5,25,3,0.41333333333333333,0.41818181818181827,306.0
31,1008,10,8,4,0.3866666666666666,0.3863636363636364,290.0
31,1103,9,22,3,0.09333333333333335,0.17272727272727278,182.0
31,1103,9,25,3,0.09333333333333335,0.1636363636363637,177.0
31,1104,9,22,3,0.09333333333333335,0.18636363636363634,189.0
31,1105,9,25,4,0.09333333333333335,0.19090909090909097,191.0
31,1106,9,23,4,0.09333333333333335,0.21363636363636368,202.0
31,1241,0,1,3,0.09333333333333335,0.1681818181818182,179.0
31,1241,0,24,3,0.09333333333333335,0.1636363636363637,177.0
31,1263,8,22,3,0.3466666666666667,0.25909090909090915,225.0
31,1264,8,22,3,0.3466666666666667,0.26363636363636367,228.0
31,1311,7,19,3,0.14666666666666667,0.24090909090909096,216.0
31,1359,11,19,3,0.3466666666666667,0.28636363636363643,239.0
31,1360,11,19,3,0.3466666666666667,0.3,246.0
31,1361,11,19,3,0.3466666666666667,0.31363636363636366,253.0
31,1443,4,19,3,0.3466666666666667,0.29090909090909095,242.0
31,1514,11,19,3,0.21333333333333332,0.2,196.0
31,1775,6,2,3,0.6266666666666666,0.5454545454545456,370.0
31,1776,6,2,3,0.6266666666666666,0.5954545454545455,396.0
31,1638,2,19,3,0.12,0.14090909090909093,166.0
31,1638,2,25,3,0.12,0.17272727272727278,182.0
31,1880,0,19,3,0.09333333333333335,0.12272727272727274,156.0
31,2011,11,25,3,0.41333333333333333,0.4681818181818182,331.0
32,177,3,26,4,0.3333333333333333,0.29545454545454547,244.0
32,178,3,9,4,0.3333333333333333,0.2772727272727273,235.0
32,179,3,26,4,0.3333333333333333,0.30909090909090914,251.0
32,180,3,9,4,0.3866666666666666,0.3181818181818182,255.0
32,180,3,26,4,0.3866666666666666,0.3272727272727273,260.0
32,181,3,9,4,0.3866666666666666,0.33181818181818185,262.0
32,181,3,26,4,0.3866666666666666,0.3409090909090909,267.0
32,182,3,9,4,0.3866666666666666,0.3,246.0
32,185,3,9,4,0.3866666666666666,0.31363636363636366,253.0
32,185,3,26,4,0.3866666666666666,0.3227272727272727,258.0
32,186,3,9,4,0.3866666666666666,0.3181818181818182,255.0
32,186,3,26,4,0.3866666666666666,0.3409090909090909,267.0
32,187,3,9,4,0.3866666666666666,0.29090909090909095,242.0
32,187,3,26,4,0.3866666666666666,0.3,246.0
32,188,3,9,4,0.3866666666666666,0.29545454545454547,244.0
32,208,3,9,4,0.3333333333333333,0.3045454545454546,248.0
32,208,3,26,4,0.3333333333333333,0.3181818181818182,255.0
32,210,3,9,4,0.3866666666666666,0.3227272727272727,258.0
32,210,3,26,4,0.3866666666666666,0.33181818181818185,262.0
32,403,13,9,4,0.3333333333333333,0.24545454545454548,218.0
32,403,13,25,4,0.3333333333333333,0.3,246.0
32,457,12,5,4,0.36,0.3681818181818182,286.0
32,459,12,5,4,0.52,0.45909090909090905,327.0
32,463,13,9,4,0.3333333333333333,0.24545454545454548,218.0
32,463,13,25,4,0.3333333333333333,0.3,246.0
32,1212,11,4,4,0.28,0.3681818181818182,281.0
32,1213,11,4,4,0.36,0.37272727272727285,283.0
32,1347,1,9,4,0.28,0.33181818181818185,262.0
32,1351,1,9,4,0.28,0.33181818181818185,262.0
32,1354,1,9,4,0.52,0.39545454545454556,294.0
32,1355,1,9,4,0.52,0.4000000000000001,297.0
33,2,6,5,3,0.36,0.35454545454545455,274.0
33,18,6,5,0,0.28,0.27272727272727276,273.0
33,19,6,5,0,0.28,0.25909090909090915,265.0
33,4,6,5,3,0.36,0.3863636363636364,290.0
33,7,6,5,0,0.28,0.29545454545454547,286.0
33,1376,7,6,3,0.2,0.25909090909090915,225.0
34,954,1,17,4,0.7133333333333334,0.5454545454545456,370.0
34,955,1,17,4,0.7133333333333334,0.5454545454545456,370.0
34,1366,1,17,4,0.7133333333333334,0.5954545454545455,396.0
34,1369,1,17,4,0.7133333333333334,0.5954545454545455,396.0
34,1367,0,17,4,0.7133333333333334,0.5954545454545455,396.0
34,1368,0,17,4,0.7133333333333334,0.5954545454545455,396.0
34,1894,2,17,4,0.7133333333333334,0.5227272727272727,359.0
35,919,3,25,4,0.14666666666666667,0.25,221.0
35,2049,3,19,3,0.053333333333333344,0.10454545454545461,147.0
35,2051,9,13,3,0.2,0.25909090909090915,225.0
35,2051,9,24,3,0.2,0.25909090909090915,225.0
36,917,13,7,4,0.013333333333333336,0.10909090909090913,150.0
36,918,13,7,4,0.013333333333333336,0.10909090909090913,150.0
38,406,3,15,4,0.14666666666666667,0.1954545454545455,193.0
38,911,11,23,4,0.14666666666666667,0.24090909090909096,216.0
38,911,11,21,3,0.21333333333333332,0.2090909090909091,200.0
38,911,11,25,3,0.21333333333333332,0.25,221.0
38,1065,0,21,3,0.14666666666666667,0.15909090909090912,175.0
38,1065,0,24,3,0.14666666666666667,0.1954545454545455,193.0
38,1066,9,21,3,0.14666666666666667,0.15909090909090912,175.0
38,1066,9,24,3,0.14666666666666667,0.1954545454545455,193.0
38,1136,2,21,3,0.21333333333333332,0.17272727272727278,182.0
38,1136,2,25,3,0.21333333333333332,0.24090909090909096,216.0
38,1136,2,21,3,0.36,0.2772727272727273,235.0
38,1332,11,21,3,0.21333333333333332,0.19090909090909097,191.0
38,1332,11,25,3,0.21333333333333332,0.2545454545454545,223.0
38,1332,11,21,3,0.36,0.29090909090909095,242.0
38,1901,0,23,4,0.14666666666666667,0.3181818181818182,255.0
38,1901,0,25,4,0.14666666666666667,0.25909090909090915,225.0
38,1901,0,25,4,0.21333333333333332,0.3681818181818182,281.0
38,2015,11,21,3,0.14666666666666667,0.18181818181818182,186.0
38,2015,11,24,3,0.14666666666666667,0.2272727272727273,209.0
38,2016,11,21,3,0.14666666666666667,0.1545454545454546,173.0
39,119,12,14,3,0.41333333333333333,0.39545454545454556,294.0
39,120,12,14,3,0.41333333333333333,0.39545454545454556,294.0
39,444,2,15,3,0.21333333333333332,0.1954545454545455,193.0
39,444,2,15,3,0.3466666666666667,0.24545454545454548,218.0
39,446,2,19,3,0.21333333333333332,0.08181818181818185,136.0
39,551,2,1,3,0.12,0.15909090909090912,175.0
39,551,2,22,3,0.12,0.13636363636363635,163.0
39,551,2,19,3,0.12,0.1454545454545455,168.0
39,1033,11,15,3,0.24000000000000005,0.3,246.0
39,1033,11,15,3,0.3466666666666667,0.3181818181818182,255.0
39,1034,12,15,3,0.3466666666666667,0.3409090909090909,267.0
39,1037,12,21,3,0.3466666666666667,0.2,196.0
39,1038,12,21,3,0.3466666666666667,0.1954545454545455,193.0
39,1373,2,19,3,0.12,0.02727272727272731,108.0
39,1374,0,19,3,0.08000000000000002,0.03181818181818183,110.0
39,1375,8,19,3,0.12,0.06818181818181818,129.0
39,1487,11,15,3,0.21333333333333332,0.24545454545454548,218.0
39,1491,11,15,3,0.21333333333333332,0.21818181818181825,205.0
39,1492,11,15,3,0.21333333333333332,0.25,221.0
39,1641,12,15,3,0.64,0.5681818181818183,382.0
39,1643,4,15,3,0.3466666666666667,0.33181818181818185,262.0
39,1644,4,15,3,0.3466666666666667,0.3818181818181819,288.0
39,1759,5,1,3,0.24000000000000005,0.3227272727272727,258.0
39,1759,5,24,3,0.24000000000000005,0.29090909090909095,242.0
39,1760,5,1,3,0.24000000000000005,0.37272727272727285,283.0
39,1760,5,24,3,0.24000000000000005,0.37272727272727285,283.0
39,1760,5,2,3,0.41333333333333333,0.4227272727272728,308.0
39,1817,6,15,3,0.64,0.5045454545454546,350.0
39,1818,6,15,3,0.64,0.5681818181818183,382.0
39,1877,11,15,3,0.24000000000000005,0.28636363636363643,239.0
39,1877,11,15,3,0.3466666666666667,0.30909090909090914,251.0
39,1878,11,15,3,0.24000000000000005,0.29090909090909095,242.0
40,396,0,15,3,0.12,0.2,196.0
40,396,0,8,4,0.14666666666666667,0.2272727272727273,209.0
40,396,0,25,4,0.14666666666666667,0.2318181818181818,212.0
40,400,0,8,0,0.14666666666666667,0.12727272727272732,183.0
40,400,0,25,0,0.14666666666666667,0.12727272727272732,184.0
40,397,10,15,3,0.12,0.2090909090909091,200.0
40,397,10,8,4,0.14666666666666667,0.24090909090909096,216.0
40,397,10,25,4,0.14666666666666667,0.2318181818181818,212.0
40,465,0,8,4,0.14666666666666667,0.23636363636363644,214.0
40,465,0,25,4,0.14666666666666667,0.25,221.0
40,466,0,15,4,0.36,0.35000000000000003,271.0
40,779,10,8,4,0.14666666666666667,0.24545454545454548,219.0
40,977,0,15,3,0.12,0.18181818181818182,186.0
40,977,0,24,3,0.12,0.1772727272727273,184.0
40,985,0,8,0,0.14666666666666667,0.10909090909090913,177.0
40,985,0,25,0,0.14666666666666667,0.10909090909090913,178.0
40,979,0,8,4,0.14666666666666667,0.2,196.0
40,979,0,25,4,0.14666666666666667,0.19090909090909097,191.0
40,983,9,15,3,0.12,0.18636363636363634,193.0
40,983,9,24,3,0.12,0.18636363636363634,189.0
40,984,9,8,0,0.14666666666666667,0.11818181818181822,180.0
40,984,9,25,0,0.14666666666666667,0.11818181818181822,179.0
40,1086,0,15,3,0.12,0.17272727272727278,182.0
40,1086,0,24,3,0.12,0.1772727272727273,184.0
40,1086,0,15,3,0.14666666666666667,0.21818181818181825,205.0
40,1086,0,24,3,0.14666666666666667,0.1954545454545455,193.0
40,1089,0,8,0,0.14666666666666667,0.10909090909090913,175.0
40,1089,0,25,0,0.14666666666666667,0.10909090909090913,176.0
40,1087,0,8,4,0.14666666666666667,0.21363636363636368,202.0
40,1087,0,25,4,0.14666666666666667,0.21818181818181825,205.0
40,1088,0,9,4,0.06666666666666665,0.054545454545454564,122.0
40,1357,2,15,3,0.12,0.19090909090909097,191.0
40,1357,2,24,3,0.12,0.1954545454545455,193.0
40,1358,2,8,0,0.14666666666666667,0.12727272727272732,185.0
40,1358,2,25,0,0.14666666666666667,0.11818181818181822,182.0
40,1357,2,8,4,0.36,0.28636363636363643,239.0
40,1773,11,15,4,0.14666666666666667,0.29090909090909095,242.0
40,1773,11,25,4,0.14666666666666667,0.3227272727272727,258.0
40,1774,11,15,4,0.14666666666666667,0.3,246.0
40,1785,12,17,4,0.36,0.37727272727272737,292.0
41,1599,0,15,3,0.28,0.31363636363636366,253.0
41,1601,0,17,3,0.14666666666666667,0.1954545454545455,193.0
41,1602,0,15,3,0.21333333333333332,0.27272727272727276,232.0
41,1604,0,17,4,0.14666666666666667,0.21818181818181825,205.0
41,1605,0,15,3,0.28,0.3227272727272727,258.0
41,1612,2,17,3,0.14666666666666667,0.1954545454545455,193.0
41,1613,2,15,3,0.28,0.3227272727272727,258.0
41,1858,11,17,3,0.14666666666666667,0.21363636363636368,202.0
41,1859,11,15,3,0.21333333333333332,0.2818181818181819,237.0
41,1862,9,15,3,0.28,0.31363636363636366,253.0
41,1863,9,17,3,0.14666666666666667,0.1954545454545455,193.0
41,1864,9,15,3,0.21333333333333332,0.27272727272727276,232.0
41,1865,9,15,3,0.28,0.3227272727272727,258.0
41,1954,11,15,3,0.3066666666666667,0.33636363636363636,264.0
41,1956,11,17,3,0.14666666666666667,0.21363636363636368,202.0
41,1957,11,15,3,0.21333333333333332,0.33181818181818185,262.0
41,1959,11,17,4,0.14666666666666667,0.24090909090909096,216.0
41,1960,11,15,3,0.28,0.35454545454545455,274.0
41,1961,11,15,3,0.3066666666666667,0.3272727272727273,260.0
41,1963,11,17,3,0.14666666666666667,0.21363636363636368,202.0
41,1965,11,15,3,0.28,0.35454545454545455,274.0
0,1057,0,10,4,0.2,0.18181818181818182,189.0
0,1236,11,18,4,0.3466666666666667,0.3181818181818182,254.0
0,1238,11,18,4,0.3466666666666667,0.3,251.0
0,1499,11,15,4,0.3466666666666667,0.3,249.0
0,1510,2,15,4,0.3466666666666667,0.26818181818181824,235.0
0,1511,2,9,4,0.3466666666666667,0.1636363636363637,180.0
0,1780,0,10,4,0.2,0.19090909090909097,196.0
0,1782,0,18,4,0.3466666666666667,0.25,226.0
1,113,13,8,4,0.12,0.1954545454545455,197.0
2,709,3,3,4,0.6666666666666667,0.5227272727272727,365.0
2,1485,10,5,4,0.68,0.45909090909090905,332.0
2,1872,3,5,4,0.68,0.4863636363636364,346.0
2,1866,13,9,4,0.5066666666666667,0.48181818181818187,343.0
2,1866,13,25,4,0.5066666666666667,0.5181818181818183,362.0
2,1873,13,9,4,0.5066666666666667,0.48181818181818187,343.0
2,1873,13,25,4,0.5066666666666667,0.5181818181818183,362.0
2,1867,13,9,4,0.5066666666666667,0.48181818181818187,343.0
2,1867,13,25,4,0.5066666666666667,0.5181818181818183,362.0
2,1856,13,9,4,0.68,0.5636363636363637,390.0
3,228,10,8,3,0.12,0.2090909090909091,204.0
3,231,10,8,3,0.14666666666666667,0.20454545454545459,201.0
3,229,10,8,3,0.14666666666666667,0.21818181818181825,208.0
3,234,0,23,4,0.14666666666666667,0.21818181818181825,212.0
3,236,0,17,4,0.14666666666666667,0.25,224.0
3,236,0,25,4,0.14666666666666667,0.2272727272727273,214.0
3,235,9,17,4,0.14666666666666667,0.26363636363636367,232.0
3,242,10,17,4,0.14666666666666667,0.25,224.0
3,242,10,25,4,0.14666666666666667,0.2272727272727273,214.0
3,240,10,17,4,0.14666666666666667,0.25909090909090915,230.0
3,246,2,17,4,0.14666666666666667,0.2318181818181818,211.0
3,246,2,17,4,0.28,0.26363636363636367,232.0
3,247,2,17,0,0.28,0.1681818181818182,213.0
3,250,2,17,4,0.28,0.26363636363636367,232.0
3,251,2,17,0,0.28,0.1681818181818182,213.0
3,254,2,17,4,0.28,0.29090909090909095,247.0
3,254,2,17,4,0.41333333333333333,0.3,249.0
3,255,2,17,0,0.28,0.1954545454545455,224.0
3,258,1,17,4,0.41333333333333333,0.30909090909090914,255.0
3,258,1,17,4,0.7133333333333334,0.47727272727272735,344.0
3,1406,0,15,4,0.14666666666666667,0.2818181818181819,242.0
3,1407,0,15,4,0.14666666666666667,0.2818181818181819,240.0
3,1412,11,17,4,0.14666666666666667,0.28636363636363643,244.0
3,1412,11,17,4,0.28,0.33181818181818185,267.0
3,1413,11,17,0,0.28,0.22272727272727277,244.0
3,1411,11,17,4,0.14666666666666667,0.21818181818181825,209.0
3,1523,2,17,4,0.41333333333333333,0.41818181818181827,313.0
3,1579,10,8,4,0.14666666666666667,0.22272727272727277,211.0
3,1581,0,9,4,0.28,0.31363636363636366,257.0
3,1581,0,25,4,0.28,0.3454545454545454,273.0
3,1586,10,9,4,0.28,0.31363636363636366,257.0
3,1586,10,25,4,0.28,0.3454545454545454,273.0
3,1584,10,9,4,0.28,0.33181818181818185,266.0
3,1590,2,9,4,0.41333333333333333,0.3272727272727273,263.0
3,1607,2,9,4,0.41333333333333333,0.33181818181818185,265.0
3,1609,2,17,4,0.41333333333333333,0.39545454545454556,300.0
3,1691,11,17,4,0.28,0.3681818181818182,285.0
3,1804,10,8,3,0.14666666666666667,0.2272727272727273,209.0
3,1806,13,8,3,0.14666666666666667,0.2272727272727273,209.0
